"","f","e","d","tau_q","tau_s","v_s","y","fitted.value","residuals"
"3388",0.61336005496925,1.00551747281434,186.377851493891,1.66314431527227,131.808320523401,0.699047909083216,0.42013731510216,0.474695428273166,-0.0545581131710057
"3704",0.611069849607595,0.994523866331044,194.353569369229,1.72670861600677,126.393446195827,0.701683099529502,0.418654374595432,0.47314863032746,-0.0544942557320279
"2488",0.629333274235203,0.993984521882184,224.282972187284,1.79086308248423,112.980888055106,0.743766966794693,0.431135846747434,0.485483693448226,-0.0543478467007914
"3718",0.62082553719821,1.00764935481815,180.380231425386,1.79322762207415,102.549853872436,0.707481663511079,0.425415285509545,0.479737592949224,-0.0543223074396789
"2469",0.632666889190408,0.994157634616871,226.243108777772,2.06791516429144,150.941315607576,0.625114965877361,0.433430686318681,0.487735207155607,-0.054304520836926
"4259",0.612393866453364,0.990473763838215,238.707407628179,1.92991131230355,118.154292916681,0.691582254024653,0.419739617910387,0.474042867399561,-0.0543032494891739
"2818",0.620608650110532,1.00635924635736,148.95426973707,1.90868810524139,116.137985100002,0.736312837269966,0.425327205850724,0.479591108049971,-0.0542639021992476
"3799",0.613199290188051,1.00830367180551,196.901990096882,1.83936521874589,131.628570460562,0.714814138083196,0.420324215462379,0.474586848214162,-0.0542626327517829
"2544",0.631183712288444,0.992386006930403,270.18377448824,2.07083792284008,140.231290776839,0.656446675361575,0.432501693887786,0.486733473851037,-0.0542317799632504
"2401",0.632775149507954,0.999674757036797,185.542826317503,1.87958359884053,173.463030522954,0.721677921883019,0.433658163965266,0.487808325854736,-0.05415016188947
"4238",0.619173214377097,0.994647324257487,231.156501353798,1.88945567672006,133.214287546213,0.709460834409362,0.424494485269643,0.4786216189898,-0.0541271337201571
"4282",0.614185039710985,1.00908345268095,234.098522763272,1.74010536920421,123.172917233816,0.696692779544207,0.421150039230574,0.475252620534227,-0.0541025813036526
"3398",0.613358416750903,0.990813264027412,186.377849984942,1.62202622006233,131.808320604681,0.699046578302417,0.420594183749971,0.474694321825327,-0.0541001380753555
"3021",0.629283918832363,1.00651572989344,114.451484138773,1.93374835724464,147.61084509902,0.718841860189176,0.431359749436862,0.485450358954734,-0.054090609517872
"2041",0.685699573927367,0.992573140043481,194.104735289513,1.65326635277044,196.032459203461,0.746945798388998,0.46949559944752,0.523553325993253,-0.0540577265457331
"2951",0.612988276314667,1.00068938474441,220.548091513152,1.89012189879275,118.978909033456,0.70958254918514,0.420399414737663,0.474444330066518,-0.0540449153288552
"3150",0.622056106846264,1.00165647240054,141.417276764631,1.87971657765509,143.5118193681,0.699385104619639,0.426590743465639,0.480568716059634,-0.0539779725939959
"3680",0.613061279670289,0.997529407282213,179.275037472409,1.93338478091814,123.972465558664,0.700220084418819,0.420583948737465,0.474493636317563,-0.0539096875800978
"3928",0.610821334716953,0.996123673765622,199.753151352526,1.77676784042781,129.417106637043,0.716562326704599,0.419093381795267,0.47298078410338,-0.0538874023081132
"3624",0.619875552671192,1.00506868643101,191.693739066675,1.30781169485244,123.55250971984,0.711744517137906,0.425222542834742,0.479095976201902,-0.05387343336716
"2591",0.643492764360104,1.00088834918918,117.000629238724,1.70286646330161,164.824182352488,0.688350669424017,0.441188622339341,0.495046971311485,-0.0538583489721447
"2994",0.609977658577188,0.993350001830899,227.067709655553,1.83989135190187,116.058178247602,0.696821482198508,0.418585440459753,0.472410967727225,-0.053825527267472
"3868",0.611107803315701,0.992803127265623,183.376473908567,1.68295994132133,136.0384577445,0.712203370650296,0.41936752470691,0.473174264149961,-0.0538067394430512
"4188",0.619175085502591,1.00185869940259,222.200484178052,1.88945617812221,147.356306148245,0.696479833413605,0.424834768709617,0.478622882742439,-0.0537881140328224
"4074",0.612486495307779,1.00969932755187,200.869678933946,1.78027793129697,108.27363068399,0.712289703142665,0.420355410184706,0.4741054286546,-0.0537500184698935
"3421",0.613971547673195,0.990725175904628,228.954760306496,1.62948245085513,103.839018043416,0.725674602477098,0.421377440685128,0.475108428641653,-0.0537309879565258
"3521",0.610565902224469,0.999263960386069,211.088292284458,1.58426281224864,110.817422500583,0.71330223791727,0.419077774305573,0.472808265751421,-0.0537304914458483
"3938",0.610821165210388,0.9957014687677,208.678310907133,1.77676800014596,126.338330661848,0.716560472191888,0.419256594997239,0.472980669619146,-0.0537240746219071
"2944",0.609976274368034,0.996278589832445,227.067709357328,1.75265030594559,123.671453852226,0.695096212987463,0.418711788068361,0.472410032836446,-0.0536982447680842
"1732",0.654593952947251,0.991544277009502,78.2224740497855,1.61964130862218,120.309791884552,0.74061367700175,0.448905111430998,0.502544681337401,-0.0536395699064033
"2450",0.615728860863556,0.990403276053036,218.543310220654,2.24428590220984,142.004983669837,0.672045928310169,0.42272762666474,0.476295312786771,-0.053567686122031
"2686",0.655722735741879,1.00686986073466,80.7858272318234,1.28850471704595,150.178504006274,0.731757472439986,0.449853436959673,0.503307057907255,-0.0534536209475819
"4138",0.619176636719814,0.998639755118532,162.892066481631,1.8894550316105,137.5882649624,0.683324844803743,0.425178010975903,0.478623930429976,-0.053445919454073
"1936",0.669065534618957,0.994377978097284,120.468230643117,2.45375214931835,216.477148669139,0.739034631628213,0.458882173268531,0.512318744910778,-0.0534365716422463
"3100",0.611165241230004,1.00062074029105,194.151531854807,1.56936453090541,117.709791050883,0.736791705066106,0.419800386177357,0.473213057547853,-0.0534126713704965
"3242",0.625737588977752,0.99852662578681,277.762479038224,1.66761177894252,101.240179614393,0.693834438386681,0.429732713097824,0.483055178231752,-0.0533224651339287
"4116",0.635027972409405,0.992661164240169,289.297086688976,1.67485622057328,97.022765748309,0.696002700318179,0.436012375612023,0.489329875797089,-0.0533175001850655
"4223",0.611895462216026,0.992687516544572,202.423708166105,1.82739699538269,133.390794562794,0.718665503820194,0.420389552467373,0.473706246647836,-0.0533166941804627
"3580",0.618623951117117,0.991784874617076,171.51573456219,2.27672831364061,130.121460320479,0.703730332282927,0.424969795402122,0.478250648204204,-0.0532808528020822
"4064",0.618308412745237,1.00916468051041,182.721398688973,1.85173974171853,103.618051513431,0.706572728808717,0.424789223458734,0.478037534518599,-0.0532483110598655
"4171",0.615411806075089,0.992007614578925,215.312286927094,1.7753271333604,136.082138702113,0.721520404700969,0.422851219941562,0.476081174917876,-0.0532299549763142
"4073",0.636374814079507,0.99488441500682,96.7894742550176,1.68888069778781,149.258535054024,0.728486595315417,0.437044640735998,0.490239528688216,-0.0531948879522174
"3818",0.609570014563925,0.998205453844489,223.906663501554,1.8620548958625,124.329836513797,0.697931975406278,0.418947663304912,0.472135646163119,-0.0531879828582072
"3567",0.613054521640789,0.991919950023733,211.036894481354,1.68283301327466,124.171681365522,0.680190592902755,0.421302642547312,0.474489071964373,-0.0531864294170617
"1921",0.707744715041336,0.994317109975699,95.7284406325007,2.44302500836717,203.346939718051,0.800430223385193,0.485331207917917,0.53844254927375,-0.0531113413558327
"3976",0.610746212759325,0.995683148301065,220.998246333069,1.5972849526255,116.060924645082,0.725246809143502,0.419826562833324,0.47293004695479,-0.0531034841214659
"3905",0.617614557957819,1.00897103843457,186.100415974588,1.56342302012637,123.204079769352,0.687987133712869,0.424566822211311,0.477568907041882,-0.0530020848305712
"3674",0.608337371571762,0.999956582433417,198.801873924971,1.726709020495,125.505717071365,0.704374241956794,0.418349362707894,0.471303122722213,-0.0529537600143196
"3501",0.608821721016584,0.999265356238461,184.44310823612,1.58426339987167,124.574555330687,0.724581698032635,0.418892341233003,0.471630250908532,-0.052737909675529
"3451",0.612370705945322,0.994219099112949,228.954761241476,1.6294812063091,103.839017978432,0.725673227510313,0.421294737207949,0.474027224860747,-0.0527324876527983
"4035",0.608826872932225,0.992461613485672,228.83910172994,1.96333777207251,123.051572652125,0.684491481360572,0.418932857720708,0.471633730497159,-0.052700872776451
"3764",0.608147254337914,0.994524545612042,194.353568190766,1.74974091489878,125.419670118026,0.704888772835544,0.418482138619008,0.471174718103273,-0.0526925794842647
"2281",0.632775823623505,0.99776183359952,290.178620068709,1.72461424945999,112.281271454793,0.67324366586076,0.435134382928718,0.48780878115039,-0.0526743982216725
"3268",0.621739417810606,0.990383236649844,228.851880039501,1.7778065063488,134.836621037629,0.648441935764753,0.427691424430746,0.480354825219108,-0.0526634007883612
"3690",0.613059940687304,0.998948745711906,210.139096785098,1.93338467461345,108.024479850728,0.715351020550105,0.421840866941505,0.474492731972405,-0.0526518650308997
"3816",0.612600819018114,0.990886321331402,247.912958009902,2.05814816187173,119.371651135506,0.686491436931372,0.421624353057037,0.474182642551332,-0.052558289494295
"3644",0.608337518190078,1.00241019714656,197.990087954418,1.72670966587821,131.072627565345,0.703589921599652,0.41875614998889,0.471303221747792,-0.0525470717589016
"3300",0.612856920480189,0.999118394946443,231.739397527931,2.17485979060612,118.771046200782,0.673244445573906,0.421818515682949,0.47435561272338,-0.0525370970404314
"2773",0.614377020886661,0.996096169173865,225.661539767955,1.46323074189219,130.235954078822,0.718656690862208,0.42288998562498,0.47538228405398,-0.052492298429
"2031",0.659671254725608,0.992350137202778,236.210537568695,1.9228899576672,107.177931051193,0.752806292795573,0.453483813783569,0.505973875981682,-0.0524900621981125
"1476",0.892564959834062,0.99453851003761,86.4215835799253,7.37581985268705,115.385721002839,0.892855459436831,0.610812968556327,0.663269597431377,-0.0524566288750496
"2276",0.625154906697695,0.996975932784559,123.932553003819,1.2909832395607,152.680273375088,0.748528292359321,0.430219419140984,0.482661636338575,-0.0524422171975905
"3384",0.613773119885428,1.00690388231617,197.970917538637,1.82022692491374,150.330683713531,0.68809328283562,0.422549204276449,0.47497441109911,-0.0524252068226615
"1911",0.68569821645153,1.00031477819555,277.234103731511,1.6532682521965,139.807644579603,0.672503840680707,0.471135138724696,0.523552409158077,-0.05241727043338
"4182",0.614331669540504,1.00536424295997,238.179494320293,1.78848232534886,126.791595512355,0.70508026330907,0.423015332810758,0.475351653888561,-0.052336321077803
"2706",0.614329025855651,0.994083075313814,186.768106670558,1.76610147332307,153.963258079347,0.715648656581127,0.423082324014858,0.475349868351609,-0.0522675443367515
"3593",0.623021798471145,1.009979947608,174.043518111356,2.17085116315807,138.770614848802,0.729039912844385,0.428955012094509,0.48122094133452,-0.0522659292400109
"3795",0.641359795973573,1.00658666832838,91.6626539336084,1.64765650167294,148.909218524868,0.719962522513494,0.441341207713026,0.493606370754967,-0.0522651630419408
"3734",0.611069838444053,0.992168386089387,174.795089329238,1.77654157201744,143.0738835598,0.705785507278501,0.420897705865197,0.473148622787637,-0.05225091692244
"3837",0.611158282877554,1.0038994570432,214.049887099934,1.62808462659547,133.883379055187,0.715450702652548,0.420968995844717,0.473208357897134,-0.0522393620524164
"2414",0.770848593601816,1.00684897679394,221.628279462706,2.26760470708461,215.153543535463,0.670146524941861,0.528848063214085,0.581062722712196,-0.0522146594981114
"4149",0.61765472881829,0.99680676146998,156.162787580054,1.73283692284475,120.149050874281,0.70200768405124,0.425386225370372,0.47759603832255,-0.0522098129521776
"3895",0.615170358567946,1.00513923499667,213.621187495609,1.71301992236407,108.494401526897,0.678712410828899,0.423709519122406,0.475918101983764,-0.0522085828613576
"3481",0.608823442972194,0.999265482504502,184.443107418255,1.50714956146678,124.57455340425,0.732274046591259,0.419469503719801,0.471631413912271,-0.05216191019247
"3471",0.612372851575807,0.992339673667062,228.95476171278,1.40387864893852,103.8390182024,0.725672057977455,0.421928332498993,0.474028674013248,-0.0521003415142547
"2264",0.636588279038462,0.992455328836211,293.056348745365,1.934271956897,126.694951060974,0.661762664907302,0.438368347041614,0.490383702291823,-0.0520153552502094
"3614",0.608336879078872,1.00407617729795,211.617126986368,1.72670819656493,131.072627946317,0.692194876465165,0.419323847818172,0.471302790093968,-0.0519789422757967
"2271",0.623766648640834,0.992699098355896,253.359376233859,1.31423695313843,113.495935447231,0.726248220791945,0.429752569169085,0.481724010941999,-0.0519714417729143
"3123",0.607206798638007,0.999916277870635,202.380547169826,1.83199489273989,118.707138773442,0.707478732217778,0.418574885770898,0.470539537097674,-0.0519646513267762
"3491",0.608823916530937,1.00525767723686,201.677810009213,1.50715007537176,111.548762130379,0.732274355364054,0.419697925500789,0.471631733752449,-0.0519338082516607
"3143",0.607207556787305,1.00035065693115,202.38054810762,1.83199544230036,118.313066180233,0.707477761154745,0.418606791315743,0.470540049149474,-0.0519332578337305
"3571",0.609063636432252,0.990625681027218,226.756349363025,2.10074312210005,127.454511006578,0.678411439107691,0.419879178649952,0.471793639866681,-0.0519144612167293
"3744",0.611068367854221,1.00970816531131,233.555192577983,1.81597460210116,104.559864699832,0.701682347247301,0.421244018973983,0.473147629555602,-0.0519036105816197
"2889",0.608518393122195,0.995776543437831,205.061699475159,1.984209834704,134.076845748659,0.692570089707929,0.419530088094155,0.471425384143406,-0.0518952960492509
"3724",0.611070139696651,0.994522613899092,194.353570088156,1.47489267187109,126.393446136895,0.705898240959036,0.421283893952828,0.473148826252753,-0.0518649322999255
"3700",0.606983870056301,0.998873914000793,210.722810469386,1.85698691064071,126.758669131891,0.701765733430787,0.418528556318738,0.470388971791176,-0.0518604154724379
"2851",0.627389742036728,1.00986608213712,201.883467031748,2.05355603002739,122.492742862094,0.73868093598715,0.43232557708086,0.48417103753433,-0.0518454604534694
"3594",0.608338584904252,1.00407712508104,211.617125506459,1.70435197633904,131.072628641863,0.692194630007078,0.419478337055194,0.471303942203398,-0.0518256051482045
"4095",0.608828003890914,0.99325200570582,216.669579009714,2.04513320021332,133.833012641137,0.684489399901561,0.419811973362173,0.471634494343321,-0.0518225209811478
"3908",0.609570579255326,0.990009236211882,180.852826493391,1.89086474654262,132.378648223374,0.718131301242603,0.420318437622985,0.472136027554026,-0.0518175899310411
"1682",0.654594622640336,0.991541589511626,214.935578916328,1.61964355805362,169.292346355845,0.74060938463124,0.450757757063848,0.502545133646136,-0.0517873765822871
"3927",0.610542259407263,1.00993896211755,179.641599209976,1.68465624149924,114.716714543845,0.706462664017533,0.421008823369713,0.472792297462421,-0.0517834740927073
"2931",0.611485942081912,0.998443504776773,158.741901854993,1.76487596039904,126.410954428734,0.716913825089128,0.421652435916801,0.473429657957241,-0.0517772220404397
"4132",0.611426247649071,0.999652256703976,244.392233201431,2.02184044691402,109.876784788912,0.673409296643727,0.421615405011316,0.473389340513385,-0.0517739355020685
"2568",0.660481709759763,1.00686895051572,73.3872237635899,2.10004913963527,157.629830023466,0.71325034418993,0.454748966491044,0.506521254921102,-0.0517722884300581
"3464",0.613537783732806,0.994484048913155,198.024531990678,1.57580692392972,131.75002576327,0.742607774048066,0.42306084913539,0.474815465755814,-0.0517546166204245
"3684",0.609333587801104,1.00361686832081,183.518441146365,1.55292412176664,112.791591196762,0.719473074170038,0.420240308639061,0.471975964224912,-0.0517356555858514
"4139",0.617654724513308,0.996807393795444,206.376120505553,1.67631907335069,160.585962196431,0.702007574518963,0.425886898632554,0.477596035414978,-0.051709136782424
"4081",0.613902277029679,1.00825582871697,188.205440833204,1.72072246266684,107.411588321406,0.696936013186489,0.423402393951787,0.475061643453355,-0.0516592495015677
"2379",0.660921242177841,1.00296181213253,226.243109517695,1.81247315953745,173.027568221085,0.716217554648451,0.455169265143641,0.506818113819757,-0.0516488486761155
"3634",0.608336228238314,1.00022720124962,192.868941351611,1.95653474880639,131.072627908997,0.702423105057265,0.419672061954263,0.471302350518175,-0.0516302885639117
"2436",0.634804409070336,1.00474955198233,159.47977781988,0.892976643821778,124.965203683296,0.765929826432377,0.43761889104313,0.48917888177734,-0.05155999073421
"3912",0.609885517875046,1.00484020294242,169.661740005885,1.44075008892406,116.769826131787,0.738395770812534,0.420807798027237,0.472348736168791,-0.0515409381415543
"3306",0.612239166535311,0.995557822409654,161.54592779122,1.71213299663521,147.840209374017,0.718006551252443,0.422414129261209,0.473938383531235,-0.0515242542700263
"3581",0.609309672034586,1.0003937303825,235.366433013539,2.06487237799899,123.334064877359,0.674559563052851,0.420478507252889,0.471959811586752,-0.0514813043338624
"2964",0.609975673624141,0.996278404223727,227.067707717332,1.67605718575725,123.671453102493,0.721704454032015,0.421055470570348,0.472409627095792,-0.0513541565254446
"3727",0.606891563786352,0.997922748943007,220.472576765152,1.78516337294999,129.301126610806,0.686475228855373,0.418996056246802,0.470326628408734,-0.0513305721619311
"3600",0.612256804819554,0.993672868836039,177.622957431315,1.89605843030632,113.882809135713,0.73105942432764,0.422748601920441,0.473950296376384,-0.0512016944559435
"2048",0.684824531495407,0.995769837651088,70.7020377886524,2.62474780714326,111.069580492349,0.736003294461522,0.471776086029364,0.522962324915872,-0.051186238886508
"4130",0.619323902662358,1.00047632750055,164.448919118541,1.54199849064485,107.875821739993,0.708420285662078,0.427538715430747,0.478723393413171,-0.0511846779824239
"3159",0.605991214544102,0.998435250173929,213.770762970599,1.79328002289375,125.593720773054,0.689886583083761,0.418568996525215,0.469718535186332,-0.0511495386611171
"3371",0.612269724586744,1.00156588101438,216.349155131895,1.77678201122953,141.914802637444,0.711171488841726,0.422863459437083,0.473959022349034,-0.0510955629119509
"2984",0.624612645578643,0.996084234367111,111.192535686794,1.40166579045301,135.897842539931,0.74340025308967,0.431205339558595,0.482295394778307,-0.0510900552197124
"2622",0.607949089082361,0.99884530485452,207.11567081285,1.85115779043134,138.967384332625,0.701901553960689,0.41995664108308,0.471040877874212,-0.0510842367911324
"3780",0.606983139694017,1.00628430281152,192.980029851286,1.85698643895917,132.093348446996,0.698404377987012,0.419317090182988,0.470388478506644,-0.0510713883236553
"3657",0.610724062079067,0.995429699084086,202.429055166386,1.487127136801,115.156173924127,0.701216265173733,0.421892975018369,0.472915086450683,-0.0510221114323134
"2709",0.609990590036487,1.00378354453136,210.518191414993,1.9510432590485,117.781267202202,0.71721940075416,0.421409903155231,0.472419701596691,-0.0510097984414597
"3060",0.606321580545207,1.00061876497599,188.538418711395,1.65007089563867,117.709790091066,0.715691470869368,0.418974719292788,0.469941663408978,-0.05096694411619
"4123",0.613677716997116,1.00263524596712,196.632255070545,1.87566752590808,133.390179324496,0.731028817048075,0.424014500095065,0.47490997626976,-0.050895476174695
"4131",0.613677002892295,1.00263755238427,196.632252918783,1.8756684547442,133.390179331886,0.731030034071987,0.424014980123482,0.47490949396547,-0.050894513841988
"3211",0.605664776287726,0.990493246977484,211.332791024239,1.82360460044048,118.978906677383,0.713617426807647,0.418619053049844,0.46949805975089,-0.0508790067010461
"2941",0.60589543027812,1.00940004234639,198.418401754139,1.82360529816717,118.978908040763,0.709582196207639,0.418824787906444,0.469653842775629,-0.0508290548691846
"3110",0.606861870926039,1.00750038239094,213.751527143583,1.65507893993257,106.603071452686,0.71072702088452,0.41948300550005,0.470306573938465,-0.0508235684384151
"3290",0.609897901236044,1.00768184131052,218.14725736481,2.13769613977675,120.162970388,0.690806172024817,0.421556520320589,0.472357099854281,-0.0508005795336926
"1551",0.646394597702296,0.995885671955191,265.419481892069,2.60647491885944,104.048972793539,0.609162852689052,0.446233940273126,0.49700686099109,-0.0507729207179636
"3239",0.605992158519748,0.994724599723617,213.770761656091,1.99701940399481,125.593722407351,0.68988703275289,0.418983361816559,0.469719172744699,-0.0507358109281403
"4285",0.606557489966835,0.994411807624948,247.295730587717,1.80093543301069,120.373987915794,0.689575383671516,0.419382634436794,0.470100995936469,-0.0507183614996758
"3139",0.605991468020456,0.998434891105584,213.77076420127,1.75638376920284,116.863074441422,0.689885721490402,0.419058232608676,0.469718706383514,-0.0506604737748377
"3596",0.608584639371326,0.991565891419616,218.90457739876,2.03257165166528,142.575509398317,0.67578149319649,0.42080965904333,0.471470126664658,-0.0506604676213285
"3276",0.605204998674825,0.995989010565198,192.416409016253,1.71213313621997,123.882483241524,0.71800735242846,0.418560249209935,0.469187527307371,-0.0506272780974362
"4013",0.607222968061758,0.995598139599196,206.768667106884,1.44906364218789,120.329428143312,0.731448554409343,0.419953909404759,0.47055045787878,-0.0505965484740203
"3000",0.616507207400181,1.00206525743324,209.714540504303,1.63379411103753,92.407834588777,0.728438904520614,0.426239210308423,0.476821005741672,-0.0505817954332494
"2672",0.618053654749812,1.00011576096327,149.47488302175,1.99177577301441,160.996950593938,0.701497276012863,0.427291702511566,0.477865471719964,-0.050573769208398
"2970",0.606320537021355,0.998027952286917,188.53841830016,1.80225398417025,117.709789413398,0.715691365409166,0.41937008262088,0.469940958616047,-0.0505708759951664
"3031",0.6056650233868,1.0033276942284,211.332790893734,1.82360562970774,118.978906639439,0.713618242964335,0.41897892152873,0.469498226640876,-0.0505193051121464
"1918",0.699275082183328,0.994737375140319,77.1367955892646,2.46843854935542,92.8222233407478,0.765736804210235,0.482219695393603,0.532722184224836,-0.0505024888312332
"4128",0.615705576380597,1.00769285942262,158.657980587492,1.78667191099054,126.630159664532,0.6910240103776,0.425780502528905,0.476279586515664,-0.0504990839867589
"4263",0.606592735838485,0.990706893400134,179.733444902919,1.78433609909734,130.53435955314,0.711077871979999,0.419683548488963,0.470124800894215,-0.050441252405252
"4080",0.612694845681383,1.00716738134348,188.954218666545,1.57986355235409,107.875819975008,0.699905432636952,0.423826062722794,0.474246147882348,-0.0504200851595542
"2374",0.633270384764612,0.992999106365266,223.648893551795,2.17157702763457,184.890883461275,0.628037330610937,0.437752788489864,0.488142806286257,-0.0503900177963934
"3460",0.61599833667668,0.995378618201564,219.120923086779,1.59002104812534,94.6691272407422,0.698946586692616,0.42609489823346,0.476477315956066,-0.0503824177226058
"3089",0.605990794223904,1.00398822635604,209.978203858903,1.75638333302506,116.863073550643,0.689884276755744,0.419358185746706,0.46971825130331,-0.0503600655566041
"2746",0.625662383603802,0.994824530477791,184.562129261814,1.59991576537968,169.906335104756,0.736739248375737,0.432667021499951,0.483004384744024,-0.050337363244073
"3640",0.609682047086251,0.998875319503306,211.015881195153,2.12721419404087,123.972463041168,0.6663158837144,0.421968985310941,0.472211312598229,-0.0502423272872886
"2455",0.605682050403971,1.00841639635401,230.750900318011,1.79458886251658,114.818760573482,0.704326912877136,0.419278115752246,0.469509726638048,-0.0502316108858019
"2087",0.641192119676322,0.998213161801669,196.620484390327,2.75680750528084,195.627865454409,0.637123795193954,0.443274297713256,0.493493122678409,-0.0502188249651523
"4287",0.607729617084827,1.00099822553944,192.651079958308,1.9265150636332,128.40228290494,0.683564861965535,0.420708416449466,0.470892647134467,-0.0501842306850019
"4052",0.603985273415425,0.998991068605505,221.530316625711,1.86236312987294,121.864349149475,0.695746064772389,0.41823434322401,0.468363728465069,-0.0501293852410585
"3979",0.607579915061967,1.00193962741586,202.81549894825,1.52208518878863,129.433451711047,0.702013182998058,0.420698463914567,0.470791538829813,-0.050093074915246
"3549",0.604636806171858,1.00171660529831,212.102402571673,1.67385804015249,111.113541684549,0.718682471104584,0.418720716281696,0.468803771766898,-0.0500830554852024
"3221",0.605665136362717,0.990494567976913,211.332790106341,1.82360306530195,118.978907064397,0.720266080486615,0.419439147371193,0.469498302944477,-0.0500591555732841
"3857",0.606210533206043,1.00098105519334,213.025444123347,1.58991245823045,122.942179610992,0.727265078707365,0.419828953834488,0.46986666236367,-0.0500377085291813
"4019",0.621286578453227,1.00952083295526,181.917459950271,1.20329514394427,107.759050037391,0.720559498624381,0.430031439336276,0.480048978852901,-0.0500175395166252
"4237",0.611338803842863,0.990543190353267,271.54964931352,1.72317151180758,112.483666429993,0.699190068721638,0.423333838215669,0.47333028122461,-0.0499964430089408
"4033",0.643528850545307,0.990794746026756,84.6285873036891,1.68887967003776,138.823128958032,0.728487553011964,0.445121225452505,0.495071343814526,-0.0499501183620207
"2732",0.616240419834,1.00257254121794,136.589548587195,1.78607795057524,152.3160603942,0.73623577763247,0.426722843093645,0.476640818206433,-0.0499179751127877
"2386",0.634806763122146,1.0093546966583,170.351061170754,1.76870672522277,161.686101878531,0.75680110767548,0.439318013583664,0.489180471696988,-0.0498624581133239
"2766",0.613637483540614,0.993135993529813,182.992412791054,1.41757515160783,151.191063258833,0.728507875416888,0.425034227775729,0.474882802711917,-0.0498485749361882
"3550",0.607293503261283,0.997662836831102,211.015879624304,2.13162295643898,123.972466659253,0.69550921552383,0.420804256422075,0.470598097144477,-0.0497938407224016
"3520",0.607295479904309,0.996185168923047,211.015878440439,2.13162295153666,120.91712834915,0.695508221863659,0.420818623629759,0.470599432163346,-0.0497808085335867
"2367",0.638946560975503,1.00325262520735,256.966828644351,2.29311643675066,160.155298372747,0.607410028048772,0.442214863623371,0.491976478955735,-0.0497616153323643
"2418",0.725832182985336,0.992948730788819,220.994201732246,2.26016117957246,197.899117449375,0.711682500974499,0.50089940636034,0.550658771769437,-0.0497593654090965
"3001",0.609636484362035,1.00748777892726,164.416923386436,1.89295809722476,120.192127428542,0.711375198316956,0.422442311390363,0.472180539668693,-0.0497382282783298
"3192",0.619529971237409,1.00933504883935,191.87737067291,1.64622347628758,97.0464151016452,0.696486552413926,0.429128494294432,0.478862571520908,-0.0497340772264757
"3934",0.604140142106033,0.998409918006154,212.079863553652,1.90366714877753,116.932330421203,0.695209708159371,0.418753929960393,0.46846832632188,-0.0497143963614872
"3864",0.604139631030144,0.999674330960789,212.07986086779,1.90366921408004,116.932328575485,0.695210123770455,0.418766905566223,0.468467981142732,-0.0497010755765093
"4161",0.604915149413999,0.99200667823516,215.31228600985,1.52359169128548,124.02770927078,0.721520670479341,0.41932592885709,0.468991763971595,-0.0496658351145049
"4078",0.618005506799359,1.00375151803282,259.130818919602,1.91602200227153,92.2454087597259,0.696425024101684,0.428215843419405,0.477832952736253,-0.049617109316848
"1496",0.825635279304206,1.00589205841828,86.4215832252328,6.98378802325121,115.385722852182,0.827021016889435,0.568460749738828,0.618065488628012,-0.0496047388891836
"3386",0.611559628266208,0.999967142668603,213.795179200025,2.06361543147422,138.591325594747,0.653433885607204,0.42387860036389,0.473479425388758,-0.0496008250248684
"2671",0.614920465313834,1.0094848933348,227.365149925143,1.55563334525102,122.081746576629,0.737011608552147,0.426164730078849,0.475749324817062,-0.0495845947382128
"3540",0.607295365888036,1.00238167322229,211.015879425722,2.13162356686947,123.536593339509,0.69550793045589,0.42101951593462,0.470599355157092,-0.0495798392224718
"3615",0.609134994449052,0.990570269372527,187.810043631546,2.1544537977345,128.566595784096,0.705426153810566,0.422275238008073,0.471841834860739,-0.0495665968526663
"2381",0.634311414687457,1.00957417636136,81.3394936250798,1.51419740697578,132.898714207534,0.789023178165851,0.439292726083171,0.488845914825358,-0.0495531887421876
"2730",0.610219484733738,1.00731596678809,188.534843769364,1.74135602845375,108.620783894436,0.695916961209212,0.423048902792078,0.47257429640003,-0.0495253936079513
"3161",0.605665619533669,1.00332729063658,196.078343373833,1.88732285618881,131.695708157424,0.71361827099218,0.419989705120379,0.469498629276713,-0.0495089241563339
"1782",0.647653562647156,0.991542653517651,217.481101818065,0.92046051768369,125.723107220552,0.740614970825928,0.448384146461135,0.497857162201204,-0.049473015740069
"3043",0.605356222440461,1.00183877857601,242.910439562597,1.72923789638031,107.352055693368,0.707474881800935,0.419847812488399,0.469289663392607,-0.0494418509042079
"2679",0.605531430637724,1.00378363792703,212.364087843949,1.97159463869393,112.373063845731,0.693105741640918,0.420006548915175,0.469407998492217,-0.0494014495770421
"3583",0.623023448238898,1.00440322572342,138.989845151324,1.71308172163662,112.460892512223,0.706979053130449,0.43184065531769,0.481222055582794,-0.0493814002651048
"4136",0.606397118352188,0.996345040417245,258.986073517602,1.88144905708411,109.295994337894,0.689592178623253,0.420621002045402,0.469992681420995,-0.0493716793755929
"3111",0.605480225868326,1.00040927825708,228.151509964166,1.82360686900127,118.978907073641,0.713618094823633,0.420010627512813,0.469373414942007,-0.0493627874291937
"3590",0.607292131350631,0.998874106168106,211.015879368472,2.12721419213543,123.972464124093,0.700219688757379,0.421236606282947,0.470597170560069,-0.0493605642771228
"4072",0.603985613803917,1.00750470932638,221.530316983027,1.92769329042723,121.864350320046,0.695746164711484,0.419021593256597,0.468363958362452,-0.0493423651058553
